TITLE;
DATA TYPE;ULTRAVIOLET SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/06/08
TIME;16:23:53
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;ABSORBANCE
FIRSTX;  800,0000
LASTX;  300,0000
NPOINTS;     501
FIRSTY;     0,03021
MAXY;     0,22860
MINY;     0,03021
XYDATA
405,0000;0,10789
404,0000;0,109564
403,0000;0,111201
402,0000;0,112769
401,0000;0,114251
400,0000;0,117327
399,0000;0,118544
398,0000;0,119576
397,0000;0,120364
396,0000;0,120986
395,0000;0,121359
394,0000;0,121522
393,0000;0,121484
392,0000;0,12122
391,0000;0,120793
390,0000;0,120188
389,0000;0,119495
388,0000;0,118719
387,0000;0,117925
386,0000;0,117136
385,0000;0,116358
384,0000;0,115661
383,0000;0,114968
382,0000;0,114375
381,0000;0,113853
380,0000;0,113451
379,0000;0,113115
378,0000;0,112912
377,0000;0,112807
376,0000;0,112793
375,0000;0,112883
374,0000;0,113051
373,0000;0,113303
372,0000;0,11363
371,0000;0,11396
370,0000;0,114256
369,0000;0,114737
368,0000;0,115317
367,0000;0,115936
366,0000;0,116565
365,0000;0,117249
364,0000;0,117889
363,0000;0,118528
362,0000;0,119187
361,0000;0,11982
360,0000;0,120533
359,0000;0,121152
358,0000;0,121847
357,0000;0,122477
356,0000;0,123201
355,0000;0,123811
354,0000;0,124479
353,0000;0,125139
352,0000;0,125854
351,0000;0,126527
350,0000;0,127178
349,0000;0,127888
348,0000;0,128529
347,0000;0,129116
346,0000;0,129712
345,0000;0,130386
344,0000;0,131043
343,0000;0,131759
342,0000;0,132471
341,0000;0,133246
340,0000;0,132793
339,0000;0,133637
338,0000;0,134575
337,0000;0,13557
336,0000;0,136336
335,0000;0,137276
334,0000;0,138257
333,0000;0,139487
332,0000;0,140624
331,0000;0,141803
330,0000;0,143052
329,0000;0,144216
328,0000;0,14539
327,0000;0,146536
326,0000;0,147847
325,0000;0,14916
324,0000;0,150423
323,0000;0,151907
322,0000;0,15346
321,0000;0,155024
320,0000;0,156551
319,0000;0,158241
318,0000;0,160006
317,0000;0,161735
316,0000;0,16379
315,0000;0,16582
314,0000;0,168153
313,0000;0,170645
312,0000;0,173559
311,0000;0,176806
310,0000;0,18035
309,0000;0,184451
308,0000;0,188996
307,0000;0,194068
306,0000;0,199244
305,0000;0,20441
304,0000;0,209583
303,0000;0,214645
302,0000;0,219461
301,0000;0,224016
300,0000;0,228602

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company;MSC

[Detailed Information]
Creation date;08/06/2026 16:23

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Abs
Start;800 nm
End;300 nm
Data interval;1 nm
Data points;501     

[Measurement Information]
Instrument name;UV/Visible
Model name;V-630
Serial No.;C296861148

Accessory;EHCS-760
Accessory S/N;A008661397
  Temperature;24.98 C
  Control sensor;Holder
  Monitor sensor;Holder
  Start mode;Keep +/-0.15 C of the target temperature, for 5 seconds

Measurement date;08/06/2026 16:23

Photometric mode;Abs
Measurement range;800 - 300 nm
Data interval;1 nm
UV/Vis bandwidth;1.5 nm
Response;Medium
Scan speed;400 nm/min
Change source at;340 nm
Light source;D2/WI
Filter exchange;Step
Correction;None

