TITLE;
DATA TYPE;ULTRAVIOLET SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/06/08
TIME;15:47:34
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;ABSORBANCE
FIRSTX;  800,0000
LASTX;  300,0000
NPOINTS;     501
FIRSTY;     0,04700
MAXY;     0,57129
MINY;     0,04700
XYDATA
579,0000;0,0794831
578,0000;0,0796165
577,0000;0,0797582
576,0000;0,0798941
575,0000;0,0800328
574,0000;0,0801676
573,0000;0,0803087
572,0000;0,0804485
571,0000;0,08059
570,0000;0,0807315
569,0000;0,0808797
568,0000;0,0810275
567,0000;0,0811786
566,0000;0,0813281
565,0000;0,0814783
564,0000;0,0816325
563,0000;0,0817813
562,0000;0,0819294
561,0000;0,0820675
560,0000;0,0822071
559,0000;0,0823472
558,0000;0,0824807
557,0000;0,0826193
556,0000;0,0827623
555,0000;0,0828947
554,0000;0,0830301
553,0000;0,0831688
552,0000;0,083304
551,0000;0,0834317
550,0000;0,0835651
549,0000;0,0836942
548,0000;0,083827
547,0000;0,0839579
546,0000;0,0840828
545,0000;0,084218
544,0000;0,084351
543,0000;0,0844804
542,0000;0,084613
541,0000;0,0847453
540,0000;0,084875
539,0000;0,0850081
538,0000;0,0851417
537,0000;0,0852741
536,0000;0,0854122
535,0000;0,0855479
534,0000;0,0856905
533,0000;0,0858304
532,0000;0,0859671
531,0000;0,0861135
530,0000;0,0862551
529,0000;0,0864018
528,0000;0,0865424
527,0000;0,0866828
526,0000;0,0868351
525,0000;0,0869844
524,0000;0,0871312
523,0000;0,0872769
522,0000;0,0874344
521,0000;0,0875916
520,0000;0,0877512
519,0000;0,0879014
518,0000;0,0880639
517,0000;0,0882224
516,0000;0,0883836
515,0000;0,0885457
514,0000;0,088711
513,0000;0,088877
512,0000;0,0890409
511,0000;0,0891989
510,0000;0,0893563
509,0000;0,0895107
508,0000;0,089669
507,0000;0,0898233
506,0000;0,0899847
505,0000;0,0901487
504,0000;0,0903238
503,0000;0,090502
502,0000;0,090685
501,0000;0,0908647
500,0000;0,0913139
499,0000;0,0914951
498,0000;0,0916766
497,0000;0,0918591
496,0000;0,0920533
495,0000;0,0922461
494,0000;0,0924434
493,0000;0,0926399
492,0000;0,0928411
491,0000;0,0930497
490,0000;0,0932614
489,0000;0,0934701
488,0000;0,0936809
487,0000;0,093896
486,0000;0,0941214
485,0000;0,0943451
484,0000;0,0945681
483,0000;0,0947958
482,0000;0,0950287
481,0000;0,0952548
480,0000;0,0954792
479,0000;0,0957042
478,0000;0,0959379
477,0000;0,0961639
476,0000;0,0963967
475,0000;0,0966466
474,0000;0,0968987
473,0000;0,0971602
472,0000;0,0974221
471,0000;0,0976838
470,0000;0,0979575
469,0000;0,0982252
468,0000;0,0984973
467,0000;0,0987561
466,0000;0,0990187
465,0000;0,0992793
464,0000;0,0995238
463,0000;0,0997477
462,0000;0,0999357
461,0000;0,100093
460,0000;0,100193
459,0000;0,100221
458,0000;0,100157
457,0000;0,100019
456,0000;0,099823
455,0000;0,099585
454,0000;0,0993687
453,0000;0,0992067
452,0000;0,0991349
451,0000;0,0991706
450,0000;0,0993247
449,0000;0,0995914
448,0000;0,0999463
447,0000;0,100366
446,0000;0,10082
445,0000;0,101317
444,0000;0,101825
443,0000;0,102332
442,0000;0,102813
441,0000;0,103289
440,0000;0,103735
439,0000;0,104154
438,0000;0,104543
437,0000;0,10492
436,0000;0,105292
435,0000;0,105654
434,0000;0,106019
433,0000;0,106406
432,0000;0,106799
431,0000;0,107195
430,0000;0,10761
429,0000;0,108042
428,0000;0,108503
427,0000;0,108962
426,0000;0,109435
425,0000;0,109928
424,0000;0,110451
423,0000;0,110996
422,0000;0,111567
421,0000;0,112193
420,0000;0,112852
419,0000;0,113553
418,0000;0,114311
417,0000;0,115124
416,0000;0,116005
415,0000;0,116955
414,0000;0,117998
413,0000;0,119137
412,0000;0,120381
411,0000;0,121727
410,0000;0,123169
409,0000;0,124707
408,0000;0,12632
407,0000;0,12802
406,0000;0,129778
405,0000;0,13154
404,0000;0,133324
403,0000;0,135081
402,0000;0,13678
401,0000;0,138403
400,0000;0,141456
399,0000;0,142813
398,0000;0,143976
397,0000;0,144952
396,0000;0,145746
395,0000;0,146305
394,0000;0,146659
393,0000;0,146806
392,0000;0,146754
391,0000;0,146519
390,0000;0,146168
389,0000;0,145703
388,0000;0,145205
387,0000;0,144701
386,0000;0,144268
385,0000;0,143939
384,0000;0,143702
383,0000;0,143598
382,0000;0,143636
381,0000;0,143868
380,0000;0,144194
379,0000;0,144651
378,0000;0,145207
377,0000;0,145874
376,0000;0,146679
375,0000;0,147588
374,0000;0,148565
373,0000;0,149615
372,0000;0,150707
371,0000;0,151854
370,0000;0,153581
369,0000;0,154769
368,0000;0,155993
367,0000;0,157279
366,0000;0,158596
365,0000;0,159991
364,0000;0,161397
363,0000;0,162862
362,0000;0,164359
361,0000;0,165877
360,0000;0,167404
359,0000;0,168941
358,0000;0,170455
357,0000;0,17194
356,0000;0,173427
355,0000;0,17486
354,0000;0,176304
353,0000;0,177762
352,0000;0,179217
351,0000;0,180692
350,0000;0,182201
349,0000;0,183727
348,0000;0,185282
347,0000;0,186866
346,0000;0,188504
345,0000;0,190239
344,0000;0,192064
343,0000;0,194088
342,0000;0,196369
341,0000;0,198879
340,0000;0,202436
339,0000;0,205896
338,0000;0,210006
337,0000;0,21498
336,0000;0,220752
335,0000;0,227391
334,0000;0,234688
333,0000;0,242424
332,0000;0,25031
331,0000;0,257904
330,0000;0,264818
329,0000;0,270808
328,0000;0,276008
327,0000;0,280476
326,0000;0,28444
325,0000;0,288411
324,0000;0,292756
323,0000;0,297562
322,0000;0,30308
321,0000;0,30947
320,0000;0,31669
319,0000;0,324587
318,0000;0,332617
317,0000;0,340852
316,0000;0,349007
315,0000;0,356574
314,0000;0,363627
313,0000;0,369962
312,0000;0,37613
311,0000;0,381981
310,0000;0,388416
309,0000;0,395724
308,0000;0,404287
307,0000;0,414628
306,0000;0,426975
305,0000;0,441788
304,0000;0,459186
303,0000;0,479601
302,0000;0,504057
301,0000;0,533744
300,0000;0,571286

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company;MSC

[Detailed Information]
Creation date;08/06/2026 15:47

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Abs
Start;800 nm
End;300 nm
Data interval;1 nm
Data points;501     

[Measurement Information]
Instrument name;UV/Visible
Model name;V-630
Serial No.;C296861148

Accessory;EHCS-760
Accessory S/N;A008661397
  Temperature;25.02 C
  Control sensor;Holder
  Monitor sensor;Holder
  Start mode;Keep +/-0.15 C of the target temperature, for 5 seconds

Measurement date;08/06/2026 15:47

Photometric mode;Abs
Measurement range;800 - 300 nm
Data interval;1 nm
UV/Vis bandwidth;1.5 nm
Response;Medium
Scan speed;400 nm/min
Change source at;340 nm
Light source;D2/WI
Filter exchange;Step
Correction;None

